call_date,label,confidence,selected_outcome_cleaned,suggested_outcome_cleaned,outcome_cost,engineer_reported_symptom,sc_call_next_7d_flag,latest_selected_outcome_7d,bb_churn_next_30d,first_csg_call_reason,mot_wifi_status_any_red_prev_1wk,mot_unreliable_wifi_any_red_prev_1wk,mot_slow_wifi_any_red_prev_1wk,mot_poor_coverage_any_red_prev_1wk
2026-02-03,Wi-Fi Status,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unclear,4,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,6,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-01-30,Other,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,1,INCOMPLETE,0,Manage Visit (Openreach),0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,Price Increase,0,0,0,0
2026-01-31,Slow Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,INCOMPLETE,0,Undetermined Broadband Fault,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,1,,0,0,0,0
2026-02-03,Wi-Fi Status,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-01-31,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,INCOMPLETE,1,Manage Visit (Openreach),0,0,0,0
2026-02-03,Other,8,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,Wifi / Network,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,BBTTE,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,ME_INFLIGHT,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Poor Coverage,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,No Connection,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,No Connection,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,No Connection,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-01-28,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,Telephone issue,0,0,0,0
2026-02-03,Slow Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-01-29,Other,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,1,INCOMPLETE,0,No Connection,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,Hardware & Equipment,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,BB Router Fault,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unclear,1,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,No Connection,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,ME_INFLIGHT,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-02,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,INCOMPLETE,0,Set Up Help,0,0,0,0
2026-02-03,Wi-Fi Status,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-02,Unreliable Wi-Fi,10,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,INCOMPLETE,0,Intermittent Connection,0,0,0,0
2026-02-03,Unreliable Wi-Fi,8,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,ME_INFLIGHT,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-30,Other,9,INCOMPLETE,ME_INFLIGHT,0,,1,UNFULFILED,0,No Dial Tone,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,INCOMPLETE,0,Undetermined Broadband Fault,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-29,Other,10,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,No Dial Tone,0,0,0,0
2026-02-02,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,1,ESCALATE_TO_NETWORK,0,Intermittent Connection,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,1,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,Comms Up,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-31,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,1,UNFULFILED,0,Intermittent Connection,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,1,INCOMPLETE,0,Connectivity,0,0,0,0
2026-02-03,Poor Coverage,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unclear,1,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,1,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,Complaints,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-01,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,UNFULFILED,0,Telephone issue,0,0,0,0
2026-02-03,Other,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,UNFULFILED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-29,Unreliable Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,ESCALATE_TO_NETWORK,0,Intermittent Connection,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,1,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,1,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,7,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-29,Unreliable Wi-Fi,10,INCOMPLETE,CONFIRM_RESOLVED,0,,1,UNFULFILED,0,Undetermined Broadband Fault,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,1,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,INCOMPLETE,0,BB provisioning-Tech issue,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,ME_INFLIGHT,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,1,0
2026-02-03,Other,7,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,1,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,8,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unclear,3,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-02,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,1,UNFULFILED,0,,0,0,0,0
2026-01-27,Other,10,INCOMPLETE,INCOMPLETE,0,,1,LOG_UNAPPOINTED,0,No Dial Tone,0,0,0,0
2026-02-03,Other,7,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,1,0
2026-02-03,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,1,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-31,Other,8,INCOMPLETE,INCOMPLETE,0,,1,ESCALATE_TO_NETWORK,0,Telephony Charges,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,1,0
2026-02-03,Slow Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Poor Coverage,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,1,0
2026-02-03,Wi-Fi Status,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-01-31,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,ESCALATE_TO_NETWORK,0,No Connection,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Slow Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,INCOMPLETE,0,Solid Amber Light,0,0,0,0
2026-02-03,Unreliable Wi-Fi,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Other,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2026-02-03,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
