call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,suggested_outcome,suggested_outcome_cleaned,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d,first_csg_call_reason,last_csg_call_reason,engineer_reported_cause,engineer_reported_symptom,engineer_reported_action
2025-09-17,Poor Coverage,"The customer reports that their Wi-Fi signal is weak or unavailable in certain rooms or areas of the home, specifically the upstairs bedrooms, and also complains about slow internet downstairs near the router.",Customer: INTERNET SO SLOW AND DOESN'T REACH SELLING THE BEDROOMS UPSTAIRS...YES AND BROADBAND SLOW IN GENERAL LIKE ALL THE HOUSEHOLD AND THE BROADBAND IT'S NEVER HE DOESN'T REACH UPSTAIRS SO LIKE YOU'LL BE ABLE TO CONNECT TO THE WIFI BUT YOU WON'T BE ABLE TO DO ANYTHING UP STAIRS ON WIFI...YOU CAN'T EVEN EVEN WHEN YOU'RE DOWNSTAIRS IN THE FRONT ROOM AND IN THE FRONT ROOM THAT'S WHERE THE INTERNET BOXES AND WEBSITE WON'T EITHER LOAD BUT IT TAKES LIKE <PERSON> YOU ON YOUR PHONE IS TAKING ABOUT <NUMBER> MINUTES FOR THE WEBSITE TO ACTUALLY...AND UPSTAIRS UPSTAIRS IS ABSOLUTELY YOU CAN SIT AT THE TOP OF THE STAIRS SOON TO GO INTO THE BEDROOM BUT YOU DON'T GET NOTHING,9,,,2025-09-17 15:53:29 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,5,2,1,1,,,,,
2025-10-21,Poor Coverage,"The customer reports that their broadband signal drops specifically in their living room, indicating an issue with Wi-Fi coverage in a particular area of their home. They are asking about a broadband extender to resolve this issue.",Customer: SEEMS TO DROP SIGNAL FOR ME... ESPECIALLY IN THE LIVING ROOM AND IT'S JUST TO SEE IF THERE IS SUCH A THING OF A BROADBAND EXTENDER I CAN GET,10,,,2025-10-21 12:51:09 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,4,1,1,0,,,,,
2025-10-28,Slow Wi-Fi,The customer implies their internet is slow by stating it's 'not' faster than their previous house's broadband and later confirms it 'is' faster after the agent's changes.,Customer: 'THING IS IT'S SUPPOSED TO BE FASTER THAN THE OTHER HOUSE COS I'VE BROUGHT IT ME FROM MY OTHER HOUSE AND IT'S NOT' and 'Customer: OKAY YES IT IS',9,,,2025-10-28 16:16:14 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,0,2,2,1,,,,,
2025-08-29,Poor Coverage,"The customer reports that their CCTV camera and kitchen TV are unable to connect to the Wi-Fi due to the new hub not splitting the 2.4GHz and 5GHz bands. The camera specifically requires a 2.4GHz connection, and the TV has difficulty connecting to the hub from a different floor.",‘my camera could not be done which is what I called them out for’ and ‘What's happening is the box I've been sent from Sky is the 5 gigahertz’ and ‘But it is not for some reason it's needs to be split’ and ‘the TV downstairs used to work but that was hard-wired in before’ and ‘it won't connect can't get the TV’ and ‘It's upstairs so I'm downstairs in the kitchen it's upstairs in the middle floor’ and ‘my camera make connect and you're still having trouble beyond that the next step would be a Wi-Fi engineer’,9,,,2025-08-29 12:49:27 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,116,4,4,0,,,,,
2025-09-12,Unreliable Wi-Fi,"The customer reports being kicked off work calls and experiencing buffering, indicating intermittent and unreliable Wi-Fi, which was likely caused by an incorrect cable connection.","I'm getting kicked off my work all the time on your team with...It was absolutely fine with the exact same devices something fairly recently...It's literally kicking...Yeah, like a split second back, yeah, just let me get buffering that's it now a massive difference...intermittency because this is not the original place where the the internet should be going into the number that is the very last on top of it it says LAN A LAN exact placing number your internet connection anything that would not work is is good so now that it is.",8,,,2025-09-12 11:06:01 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,94,1,1,0,,,,,
2025-09-13,Unreliable Wi-Fi,"The customer reports that their internet connection is frequently dropping, occurring every half an hour, making it difficult to work from home. They mention it has recently gotten worse, dropping every hour, whereas it used to be an occasional occurrence.",Customer: WELL I'M JUST I'VE BEEN TRYING TO WORK AT HOME FOR THE LAST FEW DAYS MY INTERNET KEEPS GOING DOWN EVERY WHAT SEEMS LIKE EVERY HALF AN HOUR IT'S DROPPING THE COLLECTION SAT AROUND WAITING FOR IT TO REBOOT ITSELF BUT I JUST DON'T KNOW WHY IT'S SUDDENLY STARTED TO DO THIS ... Customer: IT'S <ORDINAL> TIME FOR A WHILE THAT WE'VE WE'VE YOU KNOW IT DROPS THE CONNEXION EVERY EVERY NOW AND AGAIN BUT THAT'S THAT'S NOT A PROBLEM BUT NOW IT'S JUST EVERY EVERY SORT OF EVERY HOUR SO STOPPING,9,,,2025-09-13 10:29:49 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,218,1,1,0,,,,,
2025-09-05,Slow Wi-Fi,"The customer is experiencing a 'really bad picture' on their TV, especially when watching Netflix, describing it as 'pixelated.' They explicitly state that the 'broadband speeds [are] pretty terrible' and that they 'can't even see the picture.'",Customer: 'I'M PHONING BECAUSE I'VE GOT A REALLY BAD PICTURE ON MY TV' and 'THE BROADBAND SPEEDS PRETTY TERRIBLE' and 'IT'S COMPLETELY COMPLETELY PIXELATED',9,,,2025-09-05 18:10:50 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,17,2,2,0,,,,,
2025-10-24,Other,"The customer needs to book an Openreach engineer to relocate their master socket due to ongoing building works, not due to any broadband performance issues.",Customer: NO THERE'S THERE'S NO PROBLEM AT ALL NO IS MY MASTER SOCKET I NEED TO HAVE MOVED AND BECAUSE I'M HAVING SOME BUILDING WORKS DONE AT THE MOMENT AND IT'S WE JUST NEED A BIT MORE CABLE Cos THE CABLE THAT'S COMING OUT OF THE WALL THERE'S NOT ENOUGH AND IT'S ALSO IN THE WRONG PLACE Because IT'S COMING OUT THROUGH THE WRONG PLACES IT'S COMING OUT THROUGH THE MIDDLE OF THE WALL NEXT TO A WINDOW AND I WANTED TO HAVE IT MOVED The CABLE IS COMING FROM THE BOTTOM OF THE FLOOR AND WE JUST NEED SOME MORE THE CABLES JUST NEEDS TO BE LONGER COMES FROM THE INTO THE ROOM But THERE'S NO THERE'S NO ISSUE NOT THE BROADBAND'S WORKING FINE,10,Account Enquiry or Move,8,2025-10-24 09:07:33 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,15,2,2,0,,,,,
2025-08-30,Other,"The customer reports that their landline phone, which should have been working within 30 minutes after a broadband upgrade, is still not working hours later.",Customer: HELLO THERE I HAVE MY BROADBAND UPGRADE TO FIBRE YESTERDAY AND AS PART OF THAT HE SAID THE PHONE WOULD BE BACK FROM WORKING WITHIN THE NEXT HALF AN HOUR IT'S STILL NOT WORKING MY LANDLINE,9,Landline Issue,9,2025-08-30 13:28:05 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,140,2,2,1,,,,,
2025-10-22,Unreliable Wi-Fi,"The customer reports that their Wi-Fi keeps going off and coming back on very quickly, impacting their TV service and other devices. They suspect a loose connection.",'IT KEEPS GOING OFF ON VERY QUICK LIKE THE WAIVER GONE AND THEN SUDDENLY GONE UP' and 'BECAUSE BY THE TIME YOU REACH US BACK ON IT'S LINK HOW THEY GIVE IT BECOMES OFFER IMMEDIATELY GOES ON MY PHONE AND I CAN SEE THAT COMES BACK AGAIN' and 'IT IS IT'S VERY QUICK WE'VE NEVER USED TO HAPPEN BECAUSE EVERYTHING NOW <NUMBER> AND <NUMBER> AND A HALF YEARS PLUS THE WHOLE AFTER LAST MONTH EVERYTHING WAS PERFECT AND NOW I DIDN'T AND ALSO YOU RENEWED THE SKY WE GOT SKY TV DOESN'T WORK IT DIDN'T WORK AT ALL',9,,,2025-10-22 09:25:23 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,19,1,1,0,,,,,
2025-09-26,Unclear,No clear reason was found in the transcript.,No clear evidence was found in the transcript.,1,,,2025-09-26 11:19:54 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,21,3,3,1,,,,,
2025-08-22,Other,"The customer is experiencing an issue with a specific Sky box located in their garden, which is not working. This is not directly related to a broadband performance issue affecting the entire home network.",Customer: THAT'S RIGHT YES HE'S THE IF THE DESCRIBE THIS YEAR THE <ORDINAL> BOX RECENTLY GOT A NEW BOX IN THE HOUSE WHICH IS WORKING FINE BUT NOW MY BOX IN THE GARDEN IS NOT WORKING,9,TV or Device Issue,9,2025-08-22 19:45:12 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,12,2,1,1,,,,,
2025-10-24,Other,"Initially the customer believes their broadband is slow, but after troubleshooting with the agent, it is determined that the issue is not with the broadband itself but with the customer's iPhone device and its settings or software.","Customer: ""IT'S DROPPED AGAIN WIFI KEEPS DROPPING OUT ON THE PHONE STRANGE"" ... Agent: ""SO AT LEAST ESTABLISHED THAT ISSUE IS NOT WITH THE BROADBAND IN YOUR <PERSON> BECAUSE YOUR LAPTOP FOR SOME REASON WAS WORKING IMMACULATE PLAY WITH BEING FOR AWAY FROM THE ROUTER AND IT'S NOT EVEN HARDWARE TO YOUR ROUTER EITHER"" ... Customer: ""YEAH NO I MEAN I THINK WE'VE ESTABLISHED EVERYTHING'S RUNNING FINE I'M MORE THAN HAPPY WITH THAT DEFINITELY THE SPEED I'M GETTING ON THE LAPTOP IS ACTIVE REVERSAL""",9,TV or Device Issue,8,2025-10-24 09:26:26 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,23,2,2,0,,,,,
2025-09-10,Unreliable Wi-Fi,"The customer reports that their internet connection keeps dropping out, freezing, and is incredibly slow, especially impacting work calls and streaming services like Netflix. The issue seems intermittent and affects multiple devices.",Customer: I'VE GOT A PROBLEM WITH THE INTERNET FOR THE PAST COUPLE OF WEEKS WE HAVE A BOOSTER UPSTAIRS THE BOXES IN THE LIVING ROOM DOWNSTAIRS BOOST UPSTAIRS THE INTERNET KEEPS DROPPING OUT OR IS REALLY SLOW OR FREEZING ... Customer: YEAH LIKE WORK CALLS IT FREEZES LIKE NOW FOR INSTANCE THE NETFLIX IS NOT WORKING AT ALL THIS FROZEN WHEN MY CHILDREN ARE ON THEIR PHONES IT DOESN'T WORK BUT WHEN THEY SWITCH TO THE PHONE INTERNET IT WORKS INSTANTLY ... Customer: YEAH SO WHEN YOU TRY AND LOAN SOMETHING ON THE INTERNET IS INCREDIBLY SLOW OR JUST JUST FREEZES THE STARTING WITH THE PLAYSTATION,9,,,2025-09-10 14:34:03 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,81,1,1,0,,,,,
2025-08-01,Poor Coverage,"The customer is experiencing issues connecting devices to their router via Ethernet, and while Wi-Fi works, they are looking for improved coverage around the house, which suggests a poor coverage issue.",Customer: AND I'M TRYING TO ADD A IF TO THE SYSTEM OR SORRY MS TO THE SYSTEM AND FOR SOME REASON THE ROUTER DOCUMENTS TO BE CONNECTING TO ANY OF THE EQUIPMENT VIA THE ETHERNET... Agent: OTHERWISE DEVICES CONNECT WIRELESSLY OR EVEN THE WIRELESS DEVICES CAN'T CONNECT Customer: NOBODY WE SEEM TO BE ABLE TO CONNECT WIRELESSLY TO THE ROUTER AND GET BROADBAND... Customer: YES AROUND AROUND THE HOUSE,9,,,2025-08-01 16:21:45 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,197,1,1,0,,,,,
2025-09-15,Other,"The customer is experiencing a technical fault with their Sky Stream device, which is preventing them from changing channels and ultimately requires a replacement puck.",Customer: 'SO I'VE PUT THE TV ON THE EVENING AND LOAN ONLY GO ON TO BBC 1 AT THE TOP IT SAYS THERE'S A TECHNICAL FAULT PLEASE TRY AGAIN LATER WHEN YOU TRY AND CHANGE CHANNEL' and 'Customer: 'NOW JUST LITERALLY SWITCHED IT ON AND I CAN ONLY GET BBC 1 CAN'T CAN'T TURN ONTO ANY OTHER CHANNEL',9,TV or Device Issue,9,2025-09-15 19:49:13 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,146,1,1,0,,,,,
2025-08-18,Slow Wi-Fi,"The customer is experiencing slow internet speeds, impacting their ability to download programs. The agent confirms the customer's speed has dropped significantly below the guaranteed minimum.",Customer: WE'RE WE'RE HAVING PROBLEMS TRYING TO DOWNLOAD PROGRAMMES AS WELL WE'RE NOT SURE STEPS THE CALLS OF IT ... Agent: ACTUALLY THERE IS AN ISSUE WITH YOUR LINE THE OPENREACH LINE OK THE SPEED HAS DROPPED VERY BAD Because OF YOUR CONNEXION HAS DROPPED OK YOUR GUARANTEED MINIMUM DOWNLOAD SPEED OKAY ... Agent: SKY IS <NUMBER> MBPS ... Agent: OKAY SO CURRENTLY THE SPEED ON YOUR LINE IS LIKE <NUMBER> OR <NUMBER> MBPS,10,,,2025-08-18 09:49:19 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,33,1,1,0,,,,,
2025-09-23,Poor Coverage,"The customer reports that their Wi-Fi signal does not reach all areas of their home, specifically not reaching the kitchen and being confined to only one room. The customer also mentions they have a booster because the Wi-Fi doesn't stretch from the house.",'I've got a booster because the Wi-Fi doesn't stretch from the house' and 'at the moment I can only get Wi-Fi in one room in the house doesn't even go to the kitchen.',9,,,2025-09-23 12:12:29 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,30,2,2,0,,,,,
2025-10-20,Unreliable Wi-Fi,"The customer reports that their internet keeps dropping out, which affects downloading on their phones and watching TV. The internet light on their hub is orange.",Customer: WELL WE'RE TRYING TO DOWNLOAD THINGS ON OUR PHONES LIKE GOOGLE OR WHATEVER I SAID AND FAILING AND IT ALSO KEEPS FAILING WATCHING THE TELLY AND ALL OF A SUDDEN IT JUST GOES INTERNET BLOCK ... Customer: AND I THINK IT'S THE <ORDINAL> LIGHTING IS ALWAYS ORANGE <PERSON>,9,,,2025-10-20 14:15:01 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,107,1,1,0,,,,,
2025-09-17,Wi-Fi Status,"The customer reports that their internet was completely off for the majority of the day, indicating a complete service outage. They were unable to work from home due to this.",Customer: SINCE THIS MORNING SHE SHE SHE GOT UP THIS MORNING BECAUSE YOU KNOW WORKS FROM HOME BECAUSE SHE'S NOT THE BECAUSE SHE'S NOT THE DAY SHE THAT SHE CAN'T RING UP TO YOU KNOW TO FIND OUT WHAT'S THE PROBLEM IS BECAUSE YOU YOU PROBABLY WANT ME TO YOU KNOW TO TO RING SO I'VE BEEN AWAY AT WORK ALL DAY AND IT STILL WASN'T ON SO SHE CAN'T WORK SHE'S GOT NO INTERNET AT ALL,9,,,2025-09-17 14:52:57 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,1,1,5886,0,0,158,1,1,0,No Connection,No Connection,,,
2025-08-21,Slow Wi-Fi,"The customer explicitly states that their Wi-Fi is very slow, which was also confirmed by an engineer during a previous visit. They initially believed this slow Wi-Fi was causing issues with their TV.",Customer: 'IT IT IS CONNECTED TO THE WIFI IS VERY SLOW THE ENGINEER SAYS <NUMBER> SUPPOSED TO BE HIGHER THAN THAT' and 'MY TV THAT'S ALL SORTED BECAUSE I'VE GOT SUPER FIBRE BROADBAND PEED OFF THE WIFI IS VERY LOW',9,,,2025-08-21 16:45:21 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,44,3,3,0,,,,,
2025-08-05,Slow Wi-Fi,"The customer reports that their internet connection is slow and struggles to load content, especially when multiple devices are connected. They mention difficulty loading YouTube and issues with their Amazon Fire Stick.",HIYA I\'M JUST CALLING REGARDING OUR BROADBAND WE\'VE BEEN DOING TROUBLESHOOTING STUFF VERIFY THE APP AND GETTING A BIT TIGHT RIGHT LAST NIGHT <NUMBER> O\'CLOCK WE HAD <NUMBER> MOBILE CONNECTED TO THE WIFI AND IT WAS STRUGGLING TO LOAD ANYTHING IT KEEPS DRIPPING DOWN TO LIKE I THINK IT SAYS IT\'S HOT SAUCE <NUMBER> ON THE WIFI <PERSON> BUT SOMETIMES IT\'S SHOCKING THE SLOW AND YOU\'RE TRYING TO HAVE MORE THAN <NUMBER> DEVICES CONNECTED TO IT SLOWS EVERYTHING MY OLD SKY INTERNET,9,,,2025-08-05 10:31:20 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,54,1,1,0,,,,,
2025-09-17,Poor Coverage,"The customer reports that their Wi-Fi signal does not cover their entire house, specifically mentioning stone walls as a factor in the poor coverage.",I LIVE IN A HOUSE WAS QUITE <NUMBER> STONE WALLS AND I DON'T GET THE COVERAGE AROUND THE WHOLE HOUSE FROM THAT YOU CAN HELP WITH,10,,,2025-09-17 11:47:09 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,7,1,1,0,,,,,
2025-10-29,Poor Coverage,"The customer reports significant drop-offs in broadband speed in different rooms of their house, indicating a problem with Wi-Fi coverage despite having a good speed near the router.","""THE SPEEDS THAT I'M GETTING IN THE STUDY WHERE THE ROUTER IS IT'S BEHIND THE DOWNLOAD SPEED IS <NUMBER> AND <NUMBER>... BUT IN MY LOUNGE WHERE THE TELEVISION IS... IT'S ONLY <NUMBER>... YES IN THE BEDROOM AT A <NUMBER> AND <NUMBER> AND IN MY KITCHEN IT'S A <NUMBER> AND <NUMBER> SO THIS IS A MASSIVE DROP OFF"" and ""I GET THE INTERNET ALL OVER THE HOUSE BUT WHEN WHEN I'M PAYING FOR HIGH SPEED CONNECTION AND I ONLY GET <NUMBER> MEGABYTES OR WHATEVER IT IS THAT'S <PERSON> BELOW WHAT IT SHOULD BE"" and ""WHERE THE ROUTER IS FINE THERE'S NO PROBLEMS DOWN IN THE LOUNGE WHERE I'M SITTING WHERE THE PROBLEM IS SLOW""",9,,,2025-10-29 11:42:25 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,182,1,1,0,,,,,
2025-11-01,Unreliable Wi-Fi,"The customer reports that their internet connection keeps cutting out intermittently while watching Netflix, affecting their ability to use the service consistently. The customer wants a new router.",Customer: AND WATCHING NETFLIX AND YOU KNOW SO AND THEN YOU'VE GOT <PERSON> AND THEN IT COME BACK ON AND THEN ... IT CAN BE YOU KNOW CLAIMING IT CAN BE JUST YOU KNOW <NUMBER> MINUTES OR <NUMBER> MINUTES AND THEN THEY CUT OFF AGAIN AND THEN TO THAT'S DEFINITELY THE ROUTER PLUG IN A BIT LITTLE BOXES SO BLOCKS MATCHES SORT IT ALL OUT MORE POWERFUL <NUMBER> COS METAL FRIDGE AND WASHING MACHINE DOESN'T IT THAT'S RIGHT,9,,,2025-11-01 10:29:17 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,14,3,1,1,,,,,
2025-09-10,Unreliable Wi-Fi,"The customer reports that their Sky Q box and mini box keeps cutting out and going offline, suggesting an intermittent connection issue. This has also been affecting their phone and iPad. They believe it is a Wi-Fi problem because the mini box relies on Wi-Fi and the issue persists despite equipment changes.","- ""my screen keeps cutting out then coming back in again""
- ""MY MINI BOX IS NOT WORKING AT ALL""
- ""PHONE IT KEEPS IT KEEPS GOING OFF LINE""
- ""It just takes longer to reconnect and sometimes it takes so long that changes within the unplugging it and then plug it back in""
- ""No if it's been happening on both the boxes and it has not been collecting pocket or not been it's been stuck on standby nearly all the time""
- ""THAT'S WHAT MAKES ME THINK IT'S A WIFI BECAUSE IT JUST WORKS ON THE WIFI THIS <NUMBER> DOESN'T IT""",8,,,2025-09-10 11:35:32 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,12,1,1,0,,,,,
2025-10-23,Other,"The customer's primary issue is not directly related to their broadband service but rather a locked laptop requiring a PIN. While they initially state they are ""having trouble with my broadband,"" the conversation quickly pivots to their computer being locked and asking for a PIN they don't have. The agent also confirms the broadband connection is working through the TV.","Customer: ""GOOD AFTERNOON HAVING TROUBLE WITH MY BROADBAND JUST CAN'T GET ANYTHING THE PITCH COMES ON THE OPENING PICTURE LET'S <PERSON> I CAN'T GO ANY FARTHER THEY ASKED ME THE PIN NUMBER IN WHICH I DON'T HAVE"" ... Agent: ""OK SO IT MEANS <PERSON> THERE IS AN INTERNET CONNECTION <PERSON> IT'S THE PROBLEM IS THE LAPTOP THAT YOU ARE LOGGED IN WITH A BEEN CAN"" ... Customer: ""I haven't had any internet"" ... Agent: ""I THINK THIS <NUMBER> IS HAD <PERSON> IF YOU TOLD ME THAT YOU CALL SOMEONE CALLED YOU TO DO THAT <NUMBER> THAT THEY <PERSON> DO THAT I THINK THEY DID YOUR"" ... Agent: ""OKAY SO BASICALLY YOUR YOUR LAPTOP CANNOT BE OPEN BECAUSE THERE'S A <PERSON> AND YOU DID NOT SET UP A PIN <NUMBER> AND YOU RECEIVE THE CALL THAT SOMEONE <PERSON> LOCKED YOUR LAPTOP AND THEN YOU NEED HELP IN UNLOCKING THE LAPTOP AND REMOVE THE PIN""",9,Other (General Miscellaneous),3,2025-10-23 13:16:29 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,200,11,7,0,,,,,
2025-09-15,Other,"The customer initially reported buffering issues, but the diagnostic tests indicate no current problems. The call then shifts to a discussion about different broadband packages and pricing, indicating the customer's primary concern was the cost rather than the technical issue.","Customer: ""YEAH YEAH IT WAS BUFFERING UP AGAIN AND THE REASON I'VE HAD THIS UPGRADE <NUMBER> IS BECAUSE THE BUFFERING SO"" ... ""RIGHT OKAY OR WHY WAS IT BUFFERING THE OTHER DAY WHEN I WAS"" ... ""QUESTION YOU KNOW WHEN I HADN'T CHANGED AND OFF WITH THE <NUMBER> WE BROTHER ADDED AN OFFER THE SAME JUST BEFORE AND HE HAD THE <NUMBER> WITH THE SAME PRICE""",8,Upgrade or Package Change,8,2025-09-15 15:21:51 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,1,1,1,6449,0,0,150,1,1,0,Solid Amber Light,Solid Amber Light,,,
2025-08-06,Poor Coverage,"The customer reports that the Wi-Fi signal is really bad upstairs, despite having Sky Full Fibre, and mentions that the router is on the ground floor. They are seeking solutions to improve the Wi-Fi coverage in their upstairs area.",Customer: FOR COUPLE OF MONTHS AGO GOT SKY FULL FIBRE <NUMBER> AND THE ENGINEER CAME AND DID EVERYTHING ON THE DATA ON THE GROUND FLOOR BAR FOR THE UPSTAIRS THE WIFI IS REALLY BAD. Customer: THING IS MOST OF THE MOST OF THE TIME OF THE DAY THE I STAYING ON THE <ORDINAL> FLOOR SO AND THE ROUTER IS ON THE BRANCH SOURCE SO IS THERE ANY <PERSON> THAT YOU GUYS CAN LIKE COME HERE AND CHANGE THE POSITION OF THE WIFI FROM THE GROUND FLOOR <ORDINAL> FLOOR,10,,,2025-08-06 11:42:10 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,56,1,1,0,,,,,
2025-08-13,Unreliable Wi-Fi,"The customer reports that their Wi-Fi keeps dropping all the time, affecting their daughter's laptop and TV.",KEEPS DROPPING ALL THE TIME SO IT'S JUST NOT NOT VERY GOOD THAT'S VERY GOOD CONNECTION AT ALL,9,,,2025-08-13 14:35:26 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,18,2,2,2,,,,,
2025-09-10,Wi-Fi Status,"The customer reports that their internet connection is not working, stating ""NO INTERNET CONNECTION"" and that the lights on their router were not illuminating as they should be.",Customer: STARTS AND IT'S GOT NO INTERNET CONNECTION... Customer: <PERSON> POWERS ON FEBRUARY IS A A SMALL SCHOOL BOX ON THE SIDE DOWN THE SIDE AND IT'S GOT <NUMBER> <PERSON> LIGHTS SHOULD USUALLY FOR YOU KNOW WHAT I MEAN... Agent: OKAY YEAH THAT'S WHY I WAS ASKING USUALLY THEY HAVE TO BE THERE HAS TO BEFORE LIVES BUT IF YOU DON'T SEE AND THEN IT'S JUST AN ISSUE... Customer: THE ME PLEASE <PERSON> GOT <NUMBER> LIGHTS FLICKERING AND UP AS,9,,,2025-09-10 09:49:44 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,4,8,6,1,,,,,
2025-10-23,Slow Wi-Fi,"The customer reports that their broadband has gone ""quite bad"" since an upgrade and they are experiencing issues with Google Meet calls where people cannot hear them or are losing them, which is indicative of a slow or unstable connection affecting real-time communication.",Customer: YEAH I'VE JUST GONE I'VE MOVED TO SKY ROLL ON NOW AND I JUST UPGRADED MY BROADBAND ROUTER AND IT'S MY BROADBAND'S GONE QUITE BAD SINCE IT'S BEEN UPGRADED AND I'VE HAD A LOT OF MY TIME ON GOOGLE MEETING SIMPLE AND YEAH I'M DIRECTION PEOPLE CAN'T HEAR WHAT I'M SAYING THE LOSING ME,9,,,2025-10-23 14:06:37 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,30,2,1,0,,,,,
2025-10-24,Wi-Fi Status,"The customer initially reported no internet connection, and the router was showing an orange light. After troubleshooting with the agent, the internet connection was restored.","Customer: 'I've got morning and I've got no internet connection... nothing, there's no internet connection.' Customer: 'the only thing on my router on my box in July on voice your voice yeah right I've reset it it's coming up with the orange light.' Customer: 'I've got a green light on Wi-Fi orange light on internet really internet institution yeah the internet again now I got three green lights on the voice one still orange.' Customer: 'NO THAT'S ALL WORKING NOW three LIGHTS TO COME BACK ON MY BILL' Customer: 'YEAH CONNECTED OR NOT YET IT'S ALL CONNECTED ON MY PHONE AS WELL'",9,,,2025-10-24 08:53:31 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,,INCOMPLETE,0,0,0,0,,0,0,8,1,1,0,,,,,
